protein,degree,clustering_coeff,betweenness,closeness,pagerank,eigenvector_centrality,avg_neighbor_degree,k_core,n_complexes,mean_complex_size,max_complex_size,co_complex_degree,co_complex_clustering,label
YBR009C,21,0.1380952380952381,0.00800101546482283,0.18177380255522754,0.0017421956411812767,1.770930209963436e-05,6.428571428571429,7,3,8.333333333333334,11.0,14,0.6043956043956044,1
YDR227W,9,0.05555555555555555,0.005300805663011408,0.18257301252556238,0.0008531113900542129,8.932210241444741e-07,8.666666666666666,4,4,27.25,83.0,90,0.8404494382022472,0
YNL216W,6,0.0,0.0016466692933621674,0.16630008964328957,0.0006299988907440893,2.1911046550539955e-08,9.166666666666666,3,1,11.0,11.0,10,1.0,1
YDR225W,9,0.75,7.491606416205966e-05,0.1631546109740497,0.0006351126870568894,4.867189883949691e-07,9.88888888888889,7,2,9.5,11.0,10,1.0,0
YDR224C,12,0.42424242424242425,0.003943489629890412,0.17359168408516432,0.0008448478169868382,4.941728694654365e-07,10.166666666666666,7,3,7.333333333333333,11.0,12,0.696969696969697,1
YLR182W,6,0.13333333333333333,0.003492669365570444,0.15376886518256977,0.0006341087821106874,9.4068213690978e-09,4.5,3,4,68.5,195.0,194,1.0,1
YER111C,4,0.3333333333333333,0.0009385092064769608,0.15733228147854436,0.0003707360663840607,4.594897156803913e-08,6.75,3,3,90.66666666666667,195.0,194,1.0,0
YPR119W,5,0.0,0.005024339976455308,0.16299078617069832,0.00035993060171985656,2.220536754625307e-06,18.0,3,3,12.333333333333334,25.0,24,1.0,0
YPL204W,4,0.5,0.0009937812318658419,0.12992534835916467,0.00047786828435661166,1.2084105337012651e-10,3.75,3,4,17.75,55.0,61,0.7934426229508197,1
YGL019W,7,0.38095238095238093,0.0022050235311019267,0.14548717204432493,0.0006883965969808596,2.574083951106067e-10,4.0,4,3,6.0,8.0,9,0.7777777777777778,0
YDR085C,3,0.0,0.000676529864674118,0.17471272627201567,0.00028320272052485953,4.5300902719944266e-07,11.333333333333334,3,0,0.0,0.0,0,0.0,0
YHR107C,13,0.08974358974358974,0.00472246676607929,0.1865013643722582,0.001027917180089889,4.9741922803644774e-08,8.538461538461538,5,4,23.25,73.0,72,1.0,1
YDR218C,1,0.0,0.0,0.1520664335292114,0.0001298357191175613,5.797885695981432e-09,15.0,1,3,29.333333333333332,73.0,72,1.0,0
YDL030W,12,0.015151515151515152,0.007472488407038368,0.18207036428061588,0.0012941526451172515,8.910136199507551e-07,3.9166666666666665,4,11,92.45454545454545,559.0,621,0.8449742870500234,1
YDR477W,15,0.11428571428571428,0.007887044273819052,0.1907042681298729,0.0011208301769792231,7.865436322314142e-07,7.4,5,6,6.0,16.0,15,1.0,0
YNL257C,1,0.0,0.0,0.1552664402173913,0.00012716502295666797,1.0001988900182131e-08,15.0,1,0,0.0,0.0,0,0.0,0
YER032W,9,0.027777777777777776,0.0077241112687196425,0.19587144169591927,0.0008641039067288591,1.8415707797163015e-05,11.555555555555555,4,0,0.0,0.0,0,0.0,0
YDR195W,4,0.0,0.00414259421046251,0.173137211529138,0.00043511873708268527,1.77121920048642e-05,16.75,3,3,17.333333333333332,20.0,22,0.9264069264069265,0
YLR240W,1,0.0,0.0,0.000390625,0.0004241151896855187,7.84526137315919e-34,1.0,1,2,4.0,4.0,4,0.8333333333333334,1
YBR097W,1,0.0,0.0,0.000390625,0.0004241151896855187,7.84526137315919e-34,1.0,1,3,34.333333333333336,95.0,98,0.9206816747317483,0
YGL086W,5,0.0,0.001644074306304636,0.15537452684476158,0.00047505003325226626,8.65322362610547e-10,6.8,3,2,30.5,59.0,58,1.0,0
YGL116W,4,0.0,0.0016729329931562586,0.15857584924511545,0.00037967888197969993,4.038108325860989e-08,4.75,3,4,23.25,58.0,60,0.9045197740112995,1
YLR178C,4,0.5,3.3823374137593247e-06,0.16227974756884486,0.0002933403663986382,1.3944034655627743e-06,14.25,4,0,0.0,0.0,0,0.0,0
YJL061W,6,0.13333333333333333,0.0005853843676840324,0.17654380685188847,0.0004523150035945616,5.70182392084357e-07,13.166666666666666,4,5,18.8,59.0,59,0.9812974868497955,1
YFR002W,10,0.24444444444444444,0.001773555914022792,0.17514115375183914,0.0007362902463932259,1.9345134765249523e-05,9.2,5,4,23.25,59.0,59,0.9812974868497955,1
YGR119C,21,0.1523809523809524,0.0016181450027348537,0.18233065071990198,0.0012916591734782913,3.7237128416820054e-05,10.285714285714286,6,3,29.0,59.0,59,0.9812974868497955,1
YGL172W,20,0.18421052631578946,0.006343201235014015,0.1950796528460614,0.001194964145530648,5.4404293909053585e-05,13.15,6,3,29.0,59.0,59,0.9812974868497955,1
YPR141C,6,0.3333333333333333,0.002052192433093691,0.15468804145369489,0.0005248879193404147,5.192356860035072e-10,10.5,4,6,28.833333333333332,73.0,94,0.687256920613132,0
YMR198W,3,0.3333333333333333,0.0004546240846271231,0.156889909717951,0.0002729390251669605,6.824055294268623e-10,11.333333333333334,3,7,25.571428571428573,73.0,95,0.6736842105263158,1
YFR034C,11,0.12727272727272726,0.010486212196252231,0.18787500657617848,0.0007011423487925673,7.97638602211295e-07,19.272727272727273,6,0,0.0,0.0,0,0.0,0
YBR119W,5,0.0,0.0006022569124356757,0.16182382295631684,0.0006155334058400802,4.913230097606201e-09,3.4,2,6,127.5,559.0,558,1.0,0
YLR223C,2,0.0,0.00029400858928506156,0.17104742432225312,0.00024353597750430037,9.978743429727497e-09,17.5,2,5,48.8,131.0,134,0.9495006172146785,1
YLR449W,1,0.0,0.0,0.13556784317819454,0.00016894919376035113,6.763388243838706e-11,5.0,1,0,0.0,0.0,0,0.0,0
YNL227C,2,0.0,0.0002243548889766164,0.16953703593809344,0.00027135355581047057,2.432535684958949e-07,26.0,2,3,356.0,559.0,558,1.0,0
YML016C,7,0.047619047619047616,0.0018306263381669043,0.16499390708741454,0.0008437086280312866,8.916099807870177e-09,7.285714285714286,3,0,0.0,0.0,0,0.0,0
YDR110W,5,0.0,0.0042300784913331755,0.17609113042406313,0.0005263502187390573,1.0298467918515409e-07,13.2,3,0,0.0,0.0,0,0.0,0
YIL061C,29,0.0,0.01835749471407627,0.19990641093819975,0.003155292513265698,6.956402180121524e-07,4.241379310344827,4,12,90.16666666666667,559.0,624,0.8370374943408652,1
YCR101C,1,0.0,0.0,0.16131213863040925,0.00015648813599912942,8.711141968935895e-09,29.0,1,0,0.0,0.0,0,0.0,0
YFR039C,1,0.0,0.0,0.16131213863040925,0.00015648813599912942,8.711141968935895e-09,29.0,1,0,0.0,0.0,0,0.0,0
YGR203W,1,0.0,0.0,0.16131213863040925,0.00015648813599912942,8.711141968935895e-09,29.0,1,0,0.0,0.0,0,0.0,0
YLR017W,1,0.0,0.0,0.16131213863040925,0.00015648813599912942,8.711141968935895e-09,29.0,1,0,0.0,0.0,0,0.0,0
YLR213C,1,0.0,0.0,0.16131213863040925,0.00015648813599912942,8.711141968935895e-09,29.0,1,0,0.0,0.0,0,0.0,0
YMR009W,1,0.0,0.0,0.16131213863040925,0.00015648813599912942,8.711141968935895e-09,29.0,1,0,0.0,0.0,0,0.0,0
YMR044W,1,0.0,0.0,0.16131213863040925,0.00015648813599912942,8.711141968935895e-09,29.0,1,3,30.0,83.0,82,1.0,0
YOR275C,2,0.0,0.00010919776994072776,0.16603720127394458,0.00025773380907616165,9.025392550068047e-09,15.5,2,0,0.0,0.0,0,0.0,0
YLR153C,1,0.0,0.0,0.16131213863040925,0.00015648813599912942,8.711141968935895e-09,29.0,1,0,0.0,0.0,0,0.0,1
YNR016C,1,0.0,0.0,0.16131213863040925,0.00015648813599912942,8.711141968935895e-09,29.0,1,0,0.0,0.0,0,0.0,1
YNL199C,4,0.0,0.0019834494492741643,0.17965228518965692,0.00042876504562713565,5.753453124650071e-08,16.0,3,3,90.66666666666667,195.0,194,1.0,0
YHR079C,2,0.0,0.00044152997250722175,0.16968203577877033,0.0002193940106488824,1.2307153740788647e-08,20.5,2,0,0.0,0.0,0,0.0,0
YBL063W,1,0.0,0.0,0.16131213863040925,0.00015648813599912942,8.711141968935895e-09,29.0,1,5,26.6,73.0,73,0.974124809741248,0
YFL016C,3,0.3333333333333333,0.0018839346235722252,0.16739139987812882,0.0003187453186220717,8.79877395103759e-09,13.0,3,0,0.0,0.0,0,0.0,0
YHR023W,4,0.0,0.001103677126816269,0.1762127763248791,0.0004334558269661564,2.2793758889425128e-07,10.5,3,4,28.5,73.0,72,1.0,1
YER105C,6,0.06666666666666667,0.0036909477580973037,0.18588008145950446,0.00041810995990583007,5.398010094413106e-07,23.833333333333332,4,3,32.0,59.0,59,0.9812974868497955,0
YOR346W,1,0.0,0.0,0.16131213863040925,0.00015648813599912942,8.711141968935895e-09,29.0,1,1,3.0,3.0,2,1.0,0
YOL004W,11,0.07272727272727272,0.005213817539781428,0.1756062217250197,0.0012866700169730134,2.055006434590849e-08,6.636363636363637,4,11,43.18181818181818,195.0,256,0.7707720588235294,0
YPL016W,15,0.3523809523809524,0.011738114749366412,0.19656143356450903,0.0009378010157500726,3.7639992693880754e-07,16.733333333333334,9,6,64.5,195.0,269,0.6211507518171225,1
YBR117C,1,0.0,0.0,0.16131213863040925,0.00015648813599912942,8.711141968935895e-09,29.0,1,0,0.0,0.0,0,0.0,0
YER172C,11,0.12727272727272726,0.010661211931555815,0.19503703577280176,0.0010767434912294514,1.79654543865819e-05,13.818181818181818,4,10,105.5,559.0,619,0.8502282102357388,1
YPL215W,2,0.0,0.0004210290176324854,0.16795824122848274,0.00025656523221716167,1.1806105349908095e-08,23.0,2,0,0.0,0.0,0,0.0,0
YDL013W,4,0.0,0.00240196165848636,0.18309721723748976,0.0004209148567931697,1.748217446146204e-05,22.5,4,2,30.0,58.0,57,1.0,1
YMR240C,5,0.1,0.0009027150205942542,0.17609113042406313,0.0004641964590343394,4.61842495466906e-07,8.2,4,7,109.28571428571429,559.0,561,0.9900942195059842,1
YLR090W,1,0.0,0.0,0.1454397705058239,0.0001427218974150874,5.776106864827195e-09,5.0,1,0,0.0,0.0,0,0.0,0
YOR319W,2,0.0,0.0003313794450957405,0.14295949259407525,0.00026197780994625534,8.525465313075354e-09,6.0,1,7,109.28571428571429,559.0,561,0.9900942195059842,1
YGR056W,11,0.6545454545454545,0.004147943153747642,0.17243496499275712,0.0006430614039921316,6.819591616347916e-07,11.909090909090908,9,3,36.666666666666664,83.0,83,0.9782544813399942,0
YHR209W,1,0.0,0.0,0.12207315666233677,0.00017495709870404982,1.0656421213576003e-10,2.0,1,0,0.0,0.0,0,0.0,0
YJR022W,47,0.009250693802035153,0.03692525402959868,0.20896010093622003,0.005629946981702205,1.9427097376892532e-05,4.042553191489362,4,5,149.0,559.0,558,1.0,1
YDR228C,7,0.38095238095238093,0.00260055433065853,0.18963084775913341,0.0005691135301146164,3.145571755471379e-07,13.714285714285714,5,5,36.8,131.0,141,0.8656534954407294,1
YGL096W,1,0.0,0.0,0.16715634361542783,0.00016602164050294723,2.431859346134565e-07,47.0,1,0,0.0,0.0,0,0.0,0
YHR034C,1,0.0,0.0,0.16715634361542783,0.00016602164050294723,2.431859346134565e-07,47.0,1,2,289.5,559.0,558,1.0,0
YHR035W,1,0.0,0.0,0.16715634361542783,0.00016602164050294723,2.431859346134565e-07,47.0,1,2,22.0,34.0,33,1.0,0
YIL173W,1,0.0,0.0,0.16715634361542783,0.00016602164050294723,2.431859346134565e-07,47.0,1,0,0.0,0.0,0,0.0,0
YNL050C,1,0.0,0.0,0.16715634361542783,0.00016602164050294723,2.431859346134565e-07,47.0,1,0,0.0,0.0,0,0.0,0
YOR076C,3,0.0,0.0007082133505735501,0.17793363851519683,0.0003496012679358323,2.610934356403948e-07,21.0,2,1,14.0,14.0,13,1.0,1
YBR003W,1,0.0,0.0,0.16715634361542783,0.00016602164050294723,2.431859346134565e-07,47.0,1,0,0.0,0.0,0,0.0,0
YGL173C,8,0.10714285714285714,0.013060959922411448,0.20504869803628847,0.000777484892627657,3.5462111582906394e-05,23.0,4,2,287.5,559.0,558,1.0,0
YNR050C,1,0.0,0.0,0.16715634361542783,0.00016602164050294723,2.431859346134565e-07,47.0,1,0,0.0,0.0,0,0.0,0
YDR277C,3,0.0,0.002637573810998632,0.18870894763263582,0.0002926501899334889,3.565196975528091e-05,32.0,3,0,0.0,0.0,0,0.0,0
YNL118C,26,0.003076923076923077,0.02556774351544448,0.20028761217049917,0.0029471511367516394,7.784543918233823e-07,5.423076923076923,4,4,145.0,559.0,559,0.9964285943280692,1
YNR053C,7,0.19047619047619047,0.004133968101195448,0.1850709020004146,0.0006972350750199062,7.156833794725486e-07,16.428571428571427,4,0,0.0,0.0,0,0.0,1
YER013W,3,0.0,0.0003615974572570064,0.16278275708815754,0.00028067056457427693,1.0830292895719632e-08,16.333333333333332,2,6,156.5,559.0,619,0.8502282102357388,1
YLR116W,13,0.038461538461538464,0.0069441619105289395,0.18588008145950446,0.0011269314800674583,2.4821284597109815e-07,5.3076923076923075,4,4,170.5,559.0,558,1.0,1
YJR066W,8,0.10714285714285714,0.0031696212757416522,0.169151578486169,0.0008758711241599004,7.463475534136779e-09,4.25,2,2,4.5,5.0,4,1.0,0
YJR005W,5,0.3,0.0019704968437657,0.1681797176697749,0.00045462243500427654,3.311064738238452e-08,8.0,3,5,33.6,95.0,104,0.8676250933532487,0
YDL156W,1,0.0,0.0,0.15205348399046242,0.00013736442545704455,3.1058070122267878e-09,13.0,1,0,0.0,0.0,0,0.0,0
YDL161W,3,0.0,0.0010927779342504097,0.1760216938584385,0.00028540105999392044,9.156830211513828e-07,15.333333333333334,3,0,0.0,0.0,0,0.0,0
YIL130W,3,0.0,0.00027532707640204746,0.16963367494774845,0.0002683388633646091,4.860430169819911e-07,8.666666666666666,3,0,0.0,0.0,0,0.0,0
YMR065W,6,0.06666666666666667,0.0014990614665372811,0.1718044898008275,0.0005372026495994292,2.6218989050412136e-08,7.833333333333333,4,2,23.0,32.0,31,1.0,0
YML046W,2,1.0,0.0,0.1586040204743294,0.0002083669394101839,3.3658601124998325e-09,11.0,2,12,90.16666666666667,559.0,624,0.8370374943408652,1
YBR172C,2,1.0,0.0,0.1586040204743294,0.0002083669394101839,3.3658601124998325e-09,11.0,2,3,37.666666666666664,73.0,72,1.0,0
YKL074C,9,0.08333333333333333,0.004148279978094408,0.18464985134436404,0.0007512503863869339,2.0787744963662543e-08,8.0,4,8,121.375,559.0,619,0.8502282102357388,0
YPL105C,2,0.0,0.00011939458256754794,0.167360020854813,0.0002175976023638421,2.249993513723103e-07,10.0,2,2,452.5,559.0,558,1.0,0
YLR357W,10,0.8,0.0007672285384112187,0.16418979885057472,0.0005508432018682793,1.8675664028910753e-08,11.6,9,3,36.666666666666664,83.0,83,0.9782544813399942,0
YDL043C,17,0.007352941176470588,0.010568596139097214,0.18231203415356342,0.0019989695535686134,2.4758258459851306e-07,3.764705882352941,4,11,92.45454545454545,559.0,621,0.8449742870500234,1
YJL146W,1,0.0,0.0,0.14965753604056659,0.0001636943746708601,3.0949633809721965e-09,17.0,1,0,0.0,0.0,0,0.0,0
YMR302C,1,0.0,0.0,0.14965753604056659,0.0001636943746708601,3.0949633809721965e-09,17.0,1,3,78.33333333333333,131.0,130,1.0,0
YDR131C,1,0.0,0.0,0.14965753604056659,0.0001636943746708601,3.0949633809721965e-09,17.0,1,2,35.5,58.0,57,1.0,0
YDR180W,4,0.0,0.0033212192262602577,0.14978307713279088,0.0006342969101046263,3.096415520697663e-09,5.5,2,3,5.666666666666667,9.0,9,0.7777777777777778,1
YDR386W,4,0.0,0.006431460096804907,0.19497314506442454,0.0003888469892534052,1.7994357237780438e-05,27.0,4,1,2.0,2.0,1,0.0,0
YDR409W,5,0.1,0.0010809620315159962,0.1746102153823587,0.00045235433720875926,6.70476832482766e-08,11.4,4,0,0.0,0.0,0,0.0,0
YER113C,1,0.0,0.0,0.14965753604056659,0.0001636943746708601,3.0949633809721965e-09,17.0,1,0,0.0,0.0,0,0.0,0
YKL155C,1,0.0,0.0,0.14965753604056659,0.0001636943746708601,3.0949633809721965e-09,17.0,1,9,161.77777777777777,559.0,593,0.9319709675949136,0
YLL014W,1,0.0,0.0,0.14965753604056659,0.0001636943746708601,3.0949633809721965e-09,17.0,1,0,0.0,0.0,0,0.0,0
YMR117C,11,0.10909090909090909,0.007301897924325384,0.18247972023505366,0.000931386770007673,1.4209708886638187e-08,10.454545454545455,5,8,26.5,55.0,75,0.6731531531531532,1
YNL023C,2,0.0,0.0004319378863637288,0.16778463282277767,0.00023397456089716334,6.330079468950202e-08,17.0,2,0,0.0,0.0,0,0.0,0
YJL203W,13,0.01282051282051282,0.008181957354172674,0.17773880773442166,0.001448010581441238,4.623447887405099e-07,3.3846153846153846,4,11,92.54545454545455,559.0,621,0.8449742870500234,1
YOL136C,1,0.0,0.0,0.14656193568907494,0.00015861911781566034,5.7853992970315285e-09,13.0,1,0,0.0,0.0,0,0.0,0
YDR170C,4,0.16666666666666666,0.0014609118831004349,0.17037825023854963,0.00031635969298496027,4.738641345598e-07,13.5,4,2,60.0,95.0,94,1.0,1
YCR081W,4,0.5,0.0008073600380198693,0.1633785398938604,0.00029688718576417,2.3179639171183514e-07,11.5,4,4,46.75,133.0,172,0.7451380388956889,0
YHL007C,13,0.07692307692307693,0.016722247576974776,0.19166638712966938,0.0011194298319408703,1.8027078027915792e-05,9.846153846153847,5,1,2.0,2.0,1,0.0,0
YBL067C,1,0.0,0.0,0.14656193568907494,0.00015861911781566034,5.7853992970315285e-09,13.0,1,0,0.0,0.0,0,0.0,0
YBL101C,1,0.0,0.0,0.14656193568907494,0.00015861911781566034,5.7853992970315285e-09,13.0,1,0,0.0,0.0,0,0.0,0
YKR090W,1,0.0,0.0,0.14656193568907494,0.00015861911781566034,5.7853992970315285e-09,13.0,1,0,0.0,0.0,0,0.0,0
YMR285C,1,0.0,0.0,0.14656193568907494,0.00015861911781566034,5.7853992970315285e-09,13.0,1,0,0.0,0.0,0,0.0,0
YOL091W,2,0.0,0.00044905367631959325,0.1553880482551562,0.00023642566376286744,9.299329780664748e-09,13.0,2,0,0.0,0.0,0,0.0,0
YLR067C,3,0.0,0.001546735622171194,0.17515833455954483,0.00031649366462652465,1.746238686102931e-05,16.0,3,4,73.75,266.0,266,0.9926798127393957,0
YGR074W,7,0.0,0.0016616292139666614,0.14722658826682058,0.0009627015920961691,9.01108324734374e-09,2.142857142857143,3,17,69.17647058823529,559.0,625,0.8344615384615385,1
YDR389W,3,0.0,0.0009897791805865076,0.16198530912637216,0.00036682869890831233,1.7424640754120246e-08,10.666666666666666,3,0,0.0,0.0,0,0.0,1
YBR043C,1,0.0,0.0,0.12517098229933404,0.00018171038572351044,1.1263656489826283e-10,7.0,1,0,0.0,0.0,0,0.0,0
YGL202W,1,0.0,0.0,0.12517098229933404,0.00018171038572351044,1.1263656489826283e-10,7.0,1,0,0.0,0.0,0,0.0,0
YJR033C,3,0.3333333333333333,0.00046539316323212094,0.14945710743282833,0.00029701491064263136,3.1002557864529518e-09,11.666666666666666,3,1,3.0,3.0,2,1.0,0
YKL188C,1,0.0,0.0,0.12517098229933404,0.00018171038572351044,1.1263656489826283e-10,7.0,1,1,2.0,2.0,1,0.0,0
YLR440C,1,0.0,0.0,0.12517098229933404,0.00018171038572351044,1.1263656489826283e-10,7.0,1,1,6.0,6.0,5,1.0,1
YLR147C,12,0.015151515151515152,0.008049240807031814,0.19111249732419996,0.0013174273267229667,9.1937324801995e-07,9.166666666666666,4,17,69.17647058823529,559.0,625,0.8344615384615385,1
YKR080W,1,0.0,0.0,0.15553693924216028,0.00015711922764068026,1.1501433687845784e-08,12.0,1,0,0.0,0.0,0,0.0,0
YIL139C,2,0.0,0.0003313794450957405,0.15556404099146195,0.0003309667499065054,1.1503236214014059e-08,6.5,1,4,22.75,56.0,56,0.964935064935065,0
YLL021W,14,0.04395604395604396,0.01499267824002596,0.19023695530577456,0.0011570133146989407,4.981625130871397e-07,7.5,4,2,4.0,5.0,4,1.0,0
YLR433C,11,0.03636363636363636,0.007065881047848242,0.19332655505630145,0.0010801315871665751,3.547385914215636e-05,9.090909090909092,4,2,3.5,4.0,3,1.0,0
YBR114W,5,0.0,0.00247286223623919,0.1708837269116662,0.0005074940228271883,2.569740001672832e-08,8.4,3,8,39.625,195.0,251,0.6484462151394422,0
YMR088C,1,0.0,0.0,0.15553693924216028,0.00015711922764068026,1.1501433687845784e-08,12.0,1,0,0.0,0.0,0,0.0,0
YDR422C,8,0.35714285714285715,0.003750211281544524,0.17152392531219982,0.0007771775169260367,3.3178701974410916e-08,9.125,5,4,7.5,16.0,15,1.0,0
YER029C,3,0.0,0.000662758890191481,0.1423554223471259,0.0004901895883591724,4.189701808527854e-10,3.3333333333333335,1,12,73.0,559.0,565,0.9764513901964477,1
YLR220W,1,0.0,0.0,0.12163242932561309,0.0002033535288662196,5.310524037495495e-12,3.0,1,0,0.0,0.0,0,0.0,1
YNL187W,1,0.0,0.0,0.12163242932561309,0.0002033535288662196,5.310524037495495e-12,3.0,1,0,0.0,0.0,0,0.0,0
YCL061C,1,0.0,0.0,0.1494946468938379,0.00015577398203381218,1.1140515063822025e-08,12.0,1,1,3.0,3.0,2,1.0,0
YDR421W,1,0.0,0.0,0.1494946468938379,0.00015577398203381218,1.1140515063822025e-08,12.0,1,0,0.0,0.0,0,0.0,0
YDR485C,2,0.0,0.00022305909626726448,0.16461363164930395,0.00024111336298803088,2.2538397811923353e-08,16.5,2,2,48.0,83.0,82,1.0,0
YOR023C,3,0.0,0.0022311491068678583,0.17278537473388816,0.00029186797841179637,2.5278687123840535e-08,19.333333333333332,3,2,69.0,133.0,132,1.0,0
YOR191W,4,0.0,0.0028539473403733705,0.18375672146753114,0.000356104677683574,3.4965129620079564e-05,20.75,4,0,0.0,0.0,0,0.0,0
YPL146C,1,0.0,0.0,0.1494946468938379,0.00015577398203381218,1.1140515063822025e-08,12.0,1,0,0.0,0.0,0,0.0,1
YOR017W,4,0.0,0.003330634737098007,0.18793432928112833,0.00041343760895649445,1.7751760782580932e-05,22.5,4,0,0.0,0.0,0,0.0,0
YMR005W,2,0.0,0.00024162813280320439,0.1567109059592768,0.00019328149617657786,1.4589719768887555e-08,16.5,2,5,50.8,133.0,175,0.8057142857142857,1
YIR009W,18,0.0,0.01056849803873832,0.19372508001518932,0.001738261561168551,1.122474355324157e-06,4.944444444444445,4,5,148.0,559.0,558,1.0,0
YAL024C,1,0.0,0.0,0.15726299652104986,0.0001460566613754727,1.4036693844167519e-08,18.0,1,1,3.0,3.0,2,1.0,0
YBR136W,1,0.0,0.0,0.15726299652104986,0.0001460566613754727,1.4036693844167519e-08,18.0,1,0,0.0,0.0,0,0.0,1
YNL036W,2,0.0,0.0008921186712071671,0.1631546109740497,0.00023706390387493665,1.8249076390800588e-08,13.0,2,0,0.0,0.0,0,0.0,1
YJL092W,3,0.0,0.0005275178353379638,0.16167729649583484,0.000396247099453047,1.9712546079260258e-08,7.0,2,0,0.0,0.0,0,0.0,0
YIL143C,12,0.5606060606060606,0.003674802346566494,0.17766806592039802,0.00070568000203988,2.680180372863218e-07,11.25,8,12,44.0,195.0,266,0.7317349978720386,1
YDL001W,1,0.0,0.0,0.15726299652104986,0.0001460566613754727,1.4036693844167519e-08,18.0,1,0,0.0,0.0,0,0.0,0
YDR184C,3,0.0,0.0006065680473771911,0.1809632170365866,0.0003226231829484837,4.814007021126527e-07,23.333333333333332,3,0,0.0,0.0,0,0.0,0
YHR099W,16,0.6583333333333333,0.0035467395324999453,0.17449077127919477,0.0007772361644468738,8.427261167016888e-08,17.0,13,13,40.53846153846154,195.0,257,0.7653818093385214,1
YHR197W,1,0.0,0.0,0.15726299652104986,0.0001460566613754727,1.4036693844167519e-08,18.0,1,1,3.0,3.0,2,1.0,1
YNL091W,2,0.0,0.0003765136851512818,0.16867221448139053,0.0002313960423296914,2.543457659226885e-08,19.5,2,0,0.0,0.0,0,0.0,0
YOR011W,1,0.0,0.0,0.15726299652104986,0.0001460566613754727,1.4036693844167519e-08,18.0,1,0,0.0,0.0,0,0.0,0
YLR456W,5,0.0,0.0025109674442749625,0.18216323836972048,0.00045165537490579545,2.5648776714306417e-07,9.6,4,0,0.0,0.0,0,0.0,0
YIL144W,8,0.14285714285714285,0.004392735230759818,0.17772111700009954,0.0006637156401412071,1.9056439726490874e-08,10.75,5,7,28.142857142857142,55.0,75,0.6731531531531532,1
YKR084C,6,0.6666666666666666,0.0002996776988450803,0.16147260467534816,0.00048784797662497985,2.4518445011090237e-07,5.666666666666667,5,3,93.66666666666667,266.0,265,1.0,0
YBR275C,2,0.0,0.0003313794450957405,0.13871690976538223,0.00032390493310007883,2.7399857524723234e-10,3.5,1,1,11.0,11.0,10,1.0,0
YOR351C,2,0.0,0.0003963159254460099,0.1497579520674327,0.00024776859907869734,3.5598695537143006e-09,7.5,2,0,0.0,0.0,0,0.0,0
YOR101W,2,0.0,0.00048327509898332297,0.15303085897326021,0.0002500950181984124,3.675177267538542e-09,7.0,2,1,11.0,11.0,10,1.0,0
